sseqid,sstart,send,sense,attribute
LinJ.25,6811,8526,-,product=Domain of unknown function (DUF2431) - putative
LinJ.25,9280,13083,-,product=hypothetical protein - conserved
LinJ.25,13785,14300,-,product=hypothetical protein - conserved
LinJ.25,14913,15371,-,product=Got1/Sft2-like family - putative
LinJ.25,16137,16493,-,product=hypothetical protein
LinJ.25,17253,18146,-,product=hypothetical protein - conserved
LinJ.25,19821,21455,-,product=poly(A)-binding protein 3
LinJ.25,22591,22851,-,product=hypothetical protein
LinJ.25,23806,24168,-,product=Qc-SNARE protein - putative
LinJ.25,27060,27275,-,product=hypothetical protein - conserved
LinJ.25,27941,29365,-,product=hypothetical protein - conserved
LinJ.25,32168,32944,-,product=electron transfer flavoprotein - putative
LinJ.25,34340,36244,-,product=elongation factor - putative
LinJ.25,37226,37615,-,product=DNA-directed RNA polymerase I subunit - putative
LinJ.25,38382,40523,-,product=hypothetical protein - conserved
LinJ.25,41271,41918,-,product=hypothetical protein - conserved
LinJ.25,43193,45652,-,product=cleavage and polyadenylation specificity factor - putative
LinJ.25,46629,49778,-,product=hypothetical protein - conserved
LinJ.25,51557,52258,-,product=ubiquitin carboxyl-terminal hydrolase - putative
LinJ.25,53332,57462,-,product=wd repeat-containing protein 19
LinJ.25,59697,60608,-,product=mitochondrial carrier protein - putative
LinJ.25,62822,64963,-,product=hypothetical protein - conserved
LinJ.25,66394,67380,-,product=Dual specificity phosphatase - catalytic domain containing protein - putative
LinJ.25,68197,68757,-,product=Pre-mRNA-splicing factor of RES complex - putative
LinJ.25,69405,72038,-,product=hypothetical protein - conserved
LinJ.25,72923,73192,-,product=Dynein light chain 1 - cytoplasmic - putative
LinJ.25,74218,77688,-,product=hypothetical protein - conserved
LinJ.25,78955,81045,-,product=hypothetical protein - conserved
LinJ.25,84591,86345,-,product=RNA-binding protein - putative
LinJ.25,87979,89826,-,product=ATP-binding region containing protein - putative
LinJ.25,90624,90896,-,product=hypothetical protein - conserved
LinJ.25,91573,94821,-,product=hypothetical protein - conserved
LinJ.25,95477,96028,-,product=B9 domain-containing protein 2
LinJ.25,97222,99279,-,product=hypothetical protein - conserved
LinJ.25,101939,102922,-,product=hypothetical protein - conserved
LinJ.25,104778,107039,-,product=Protein of unknown function (DUF1308) - putative
LinJ.25,107820,108194,-,product=hypothetical protein - conserved
LinJ.25,110830,113382,-,product=hypothetical protein - conserved
LinJ.25,114784,115389,-,product=hypothetical protein - conserved
LinJ.25,116272,116574,-,product=hypothetical protein - conserved
LinJ.25,117985,118872,-,product=Translation initiation factor SUI1 - putative
LinJ.25,120175,125007,-,product=hypothetical protein - conserved
LinJ.25,126337,129390,-,product=WD domain - G-beta repeat/Utp13 specific WD40 associated domain containing protein - putative
LinJ.25,130305,132416,-,product=transcription factor IIIb - putative
LinJ.25,133603,134745,-,product=Ferrous iron transport protein B/50S ribosome-binding GTPase/Protein of unknown function - DUF258 - putative
LinJ.25,136848,137249,-,product=hypothetical protein - conserved
LinJ.25,140435,143878,-,product=Kringle domain containing protein - putative
LinJ.25,146131,150651,-,product=Myosin head (motor domain) - putative
LinJ.25,158721,159239,-,product=RNA-binding protein - putative - UPB1
LinJ.25,168283,168786,-,product=RNA-binding protein - putative - UPB1
LinJ.25,170167,171852,-,product=hypothetical protein - conserved
LinJ.25,173395,174117,-,product=RNA-binding protein - putative
LinJ.25,177588,179558,-,product=ABC transporter - mitochondrial - putative
LinJ.25,186526,187419,-,product=Scd6-like Sm domain containing protein - putative
LinJ.25,188672,190702,-,product=hypothetical protein - conserved
LinJ.25,191721,192314,-,product=DnaJ domain containing protein - putative
LinJ.25,193211,194233,-,product=Tyrosine phosphatase family - putative
LinJ.25,195042,195614,-,product=hypothetical protein - conserved
LinJ.25,197134,197433,-,product=hypothetical protein - conserved
LinJ.25,198344,198649,-,product=hypothetical protein
LinJ.25,200176,201423,-,product=hypothetical protein - conserved
LinJ.25,202461,206873,-,product=Raptor N-terminal CASPase like domain containing protein - putative
LinJ.25,208717,213567,-,product=RNA polymerase I second largest subunit - putative
LinJ.25,214780,215685,-,product=hypothetical protein - conserved
LinJ.25,216430,216918,-,product=hypothetical protein - conserved
LinJ.25,217406,219403,-,product=predicted zinc finger protein
LinJ.25,220291,220578,-,product=hypothetical protein - conserved
LinJ.25,223509,225188,-,product=epsin - putative
LinJ.25,228715,233757,-,product=myosin heavy chain kinase c-like protein
LinJ.25,240325,243501,-,product=hypothetical protein - conserved
LinJ.25,244290,245915,-,product=hypothetical protein - conserved
LinJ.25,251181,252266,-,product=SCAMP family - putative
LinJ.25,252708,253172,-,product=Thioredoxin/Thioredoxin-like - putative
LinJ.25,253627,254466,-,product=hypothetical protein - conserved
LinJ.25,254979,255530,-,product=hypothetical protein
LinJ.25,257019,257519,+,product=eukaryotic initiation factor 5a - putative
LinJ.25,257912,258412,+,product=eukaryotic initiation factor 5a - putative
LinJ.25,258805,259305,+,product=eukaryotic initiation factor 5a - putative
LinJ.25,260826,264104,+,product=DNA repair protein - putative
LinJ.25,266255,267475,+,product=protein phosphatase - putative
LinJ.25,274030,275073,+,product=hypothetical protein - conserved
LinJ.25,275776,277041,+,product=hypothetical protein - conserved
LinJ.25,279888,280808,+,product=hypothetical protein - conserved
LinJ.25,284945,288451,+,product=hypothetical protein - conserved
LinJ.25,288943,289674,+,product=DNL zinc finger containing protein - putative
LinJ.25,293783,296848,+,product=hypothetical protein - conserved
LinJ.25,298902,299285,+,product=Prefoldin subunit - putative
LinJ.25,302391,305519,+,product=hypothetical protein - conserved
LinJ.25,308043,309179,+,product=hypothetical protein - conserved
LinJ.25,314019,317441,+,product=hypothetical protein - conserved
LinJ.25,318238,321564,+,product=hypothetical protein - conserved
LinJ.25,326174,327052,+,product=protein kinase - putative
LinJ.25,328475,332473,+,product=Leucine Rich Repeat/Leucine rich repeat - putative
LinJ.25,333223,333993,+,product=hypothetical protein - conserved
LinJ.25,334737,335759,+,product=hypothetical protein - conserved
LinJ.25,336423,336956,+,product=cyclophilin type peptidyl-prolyl cis-trans isomerase
LinJ.25,339360,341918,+,product=Histone RNA hairpin-binding protein RNA-binding domain containing protein - putative
LinJ.25,343789,344577,+,product=Ankyrin repeats (3 copies)/Ankyrin repeats (many copies)/Ankyrin repeat - putative
LinJ.25,345184,346956,+,product=hypothetical protein - conserved
LinJ.25,347718,348536,+,product=hypothetical protein - conserved
LinJ.25,348604,349041,+,product=hypothetical protein
LinJ.25,350011,351354,+,product=tubulin gamma chain
LinJ.25,352459,356136,+,product=hypothetical protein - conserved
LinJ.25,357256,371364,+,product=dynein heavy chain - putative
LinJ.25,374857,375345,+,product=Complex 1 protein (LYR family) - putative
LinJ.25,376522,378852,+,product=hypothetical protein - conserved
LinJ.25,381306,382601,+,product=2OG-Fe(II) oxygenase superfamily - putative
LinJ.25,383792,384001,+,product=protein transport protein Sec61 gamma subunit - putative
LinJ.25,385501,386793,+,product=dehydrogenase-like protein
LinJ.25,387569,387880,+,product=hypothetical protein
LinJ.25,389281,391593,+,product=hypothetical protein - conserved
LinJ.25,393575,395773,+,product=hypothetical protein - conserved
LinJ.25,396754,397323,+,product=frataxin-like protein
LinJ.25,398778,401333,+,product=hypothetical protein - conserved
LinJ.25,404679,407255,+,product=hypothetical protein - conserved
LinJ.25,409315,410661,+,product=hypothetical protein - conserved
LinJ.25,413121,414362,-,product=MGT2 magnesium transporter
LinJ.25,416382,417572,-,product=DNAj-like protein
LinJ.25,418910,438502,-,product=Galactose oxidase - central domain containing protein - putative
LinJ.25,441935,443434,-,product=aldehyde dehydrogenase - mitochondrial precursor
LinJ.25,445741,446238,-,product=cytochrome c oxidase VII - putativeGeneDB:LmjF.25.1130
LinJ.25,447687,449318,-,product=hypothetical protein - conserved
LinJ.25,451989,452591,-,product=hypothetical protein
LinJ.25,452600,453340,-,product=alpha-tubulin N-acetyltransferase - putative
LinJ.25,454532,455974,-,product=LMBR1-like membrane protein - putative
LinJ.25,457994,459571,-,product=ATP synthase subunit beta - mitochondrial - putative
LinJ.25,461352,462929,-,product=ATP synthase subunit beta - mitochondrial - putative
LinJ.25,463815,464177,-,product=ribosomal protein S25
LinJ.25,464865,467387,-,product=modification methylase-like protein
LinJ.25,468651,471857,-,product=hypothetical protein - conserved
LinJ.25,472424,474259,-,product=hypothetical protein - conserved
LinJ.25,475234,481458,-,product=hypothetical protein - conserved
LinJ.25,482100,487760,-,product=hypothetical protein - conserved
LinJ.25,488681,495610,-,product=hypothetical protein - conserved
LinJ.25,498152,499678,-,product=hypothetical protein - conserved
LinJ.25,500796,503996,-,product=Cullin family/Cullin protein neddylation domain containing protein - putative
LinJ.25,504894,506177,-,product=NPL4 family - putative
LinJ.25,507111,509090,-,product=PRP38 family - putative
LinJ.25,510599,511366,-,product=hypothetical protein - conserved
LinJ.25,512446,512700,-,product=RNA polymerase subunit RPB10 - putative
LinJ.25,513889,514842,-,product=serine/threonine protein phosphatase - putative
LinJ.25,517092,519209,-,product=GIY-YIG catalytic domain containing protein - putative
LinJ.25,520364,523411,-,product=protein transport protein Sec24C - putative
LinJ.25,524416,532206,-,product=hypothetical protein - conserved
LinJ.25,533020,535920,-,product=hypothetical protein - conserved
LinJ.25,537625,539046,-,product=TAP42-like family - putative
LinJ.25,540123,540833,-,product=hypothetical protein - conserved
LinJ.25,541750,542550,-,product=Conserved hypothetical ATP binding protein - putative
LinJ.25,544021,545208,-,product=Surp module - putative
LinJ.25,546494,548269,-,product=DNA polymerase delta subunit 2 - putative
LinJ.25,550317,550967,-,product=GTP-binding protein - putative
LinJ.25,552467,553930,-,product=Putative intraflagellar transport protein A1
LinJ.25,554702,556231,-,product=Exonuclease - putative
LinJ.25,561908,562696,-,product=hypothetical protein - conserved
LinJ.25,565409,565669,-,product=hypothetical protein
LinJ.25,566943,567716,-,product=Protein of unknown function (DUF1295)/Phospholipid methyltransferase - putative
LinJ.25,568296,569615,-,product=Peptide chain release factor 1 - mitochondrial - putative
LinJ.25,570197,572518,-,product=cAMP response protein - putative
LinJ.25,573739,574668,-,product=cyclin
LinJ.25,580805,582925,-,product=calpain family cysteine protease-like protein
LinJ.25,584048,587800,-,product=Rab3 GTPase-activating protein catalytic subunit - putative
LinJ.25,588634,590760,-,product=PUA domain/NOL1/NOP2/sun family - putative
LinJ.25,591410,593053,-,product=hypothetical protein - conserved
LinJ.25,595232,598054,-,product=protein kinase - putative
LinJ.25,598830,600620,-,product=hypothetical protein - conserved
LinJ.25,601518,603758,-,product=mitochondrial RNA binding complex 1 subunit - putative
LinJ.25,612567,612875,-,product=Tim10/DDP family zinc finger containing protein - putative
LinJ.25,614612,617203,-,product=protein kinase - putative
LinJ.25,619119,626015,-,product=ER-Golgi trafficking TRAPP I complex 85 kDa subunit - putative
LinJ.25,629637,631193,-,product=casein kinase I - putative
LinJ.25,632357,635863,-,product=hypothetical protein - conserved
LinJ.25,637278,640784,-,product=WD domain - G-beta repeat - putative
LinJ.25,641921,642901,-,product=hypothetical protein - conserved
LinJ.25,644154,644591,-,product=hypothetical protein - conserved
LinJ.25,646369,648204,-,product=diacylglycerol acyltransferase - putative
LinJ.25,649486,650808,-,product=hypothetical protein - conserved
LinJ.25,651485,651745,-,product=hypothetical protein
LinJ.25,652501,653202,-,product=Elongation factor P (EF-P) KOW-like domain containing protein - putative
LinJ.25,654306,657188,-,product=hypothetical protein - conserved
LinJ.25,658074,658679,-,product=Mad2-like HORMA domain containing protein
LinJ.25,660064,665814,-,product=hypothetical protein - conserved
LinJ.25,666836,667672,-,product=DnaJ domain containing protein - putative
LinJ.25,669289,672771,-,product=Leucine-rich repeat/Leucine Rich repeats (2 copies) - putative
LinJ.25,673453,673848,-,product=LSM domain containing protein - putative
LinJ.25,676534,677586,-,product=pyruvate dehydrogenase E1 beta subunit - putative
LinJ.25,678637,683349,-,product=hypothetical protein - conserved
LinJ.25,684526,685488,-,product=hypothetical protein - conserved
LinJ.25,686538,687461,-,product=mitochondrial RNA binding complex 1 subunit - putative
LinJ.25,689603,690031,-,product=Domain of unknown function (DUF1935) - putative
LinJ.25,690724,692229,-,product=hypothetical protein - conserved
LinJ.25,695056,695976,-,product=enoyl-CoA reductase - putative
LinJ.25,696782,699379,-,product=hypothetical protein
LinJ.25,700486,701388,-,product=hypothetical protein - conserved
LinJ.25,702149,705247,-,product=hypothetical protein - conserved
LinJ.25,706847,707695,-,product=cytochrome c oxidase assembly protein - putative
LinJ.25,710184,712727,-,product=hypothetical protein - conserved
LinJ.25,714610,717606,-,product=Histone RNA hairpin-binding protein RNA-binding domain containing protein - putative
LinJ.25,720214,722118,-,product=Not1 N-terminal domain - CCR4-Not complex component/NOT2 / NOT3 / NOT5 family - putative
LinJ.25,723169,724734,-,product=WD domain - G-beta repeat - putative
LinJ.25,725427,726734,-,product=TLP18.3 - Psb32 and MOLO-1 founding proteins of phosphatase - putative
LinJ.25,729042,729779,-,product=hypothetical protein
LinJ.25,730783,731202,-,product=Vacuolar protein sorting 55 - putative
LinJ.25,732147,732809,-,product=hypothetical protein - conserved
LinJ.25,733489,734661,-,product=phosphopantothenate--cysteine ligase - putative
LinJ.25,735012,736052,-,product=hypothetical protein - conserved
LinJ.25,736820,738304,-,product=hypothetical protein - conserved
LinJ.25,739024,739719,-,product=hypothetical protein - conserved
LinJ.25,740126,742117,-,product=hypothetical protein - conserved
